,ÉfÅ[É^
2517,15679
2518,490
2519,5214
2520,1666
2521,2549
2522,8990
2523,7339
2524,14020
2525,12087
2526,1517
2527,9382
2528,6284
2529,7269
2530,11758
2531,11128
2532,12261
2533,8377
2534,4990
2535,15085
2536,2109
2537,9130
2538,13692
2539,2962
2540,17026
2541,8412
2542,6585
2543,3398
2544,6304
2545,6673
2546,16052
2547,13140
2548,8994
2549,5180
2550,15202
2551,1564
2552,12456
2553,9826
2554,16716
2555,6488
2556,10749
2557,1704
2558,11883
2559,7101
2560,13466
2561,9924
2562,16029
2563,5050
2564,7527
2565,8319
2566,11778
2567,6352
2568,8974
2569,722
2570,51
2571,17346
2572,5277
2573,14727
2574,11779
2575,16970
2576,2764
2577,10813
2578,11975
2579,11211
2580,10224
2581,5939
2582,6768
2583,919
2584,9734
2585,15570
2586,9710
2587,2218
2588,2858
2589,17261
2590,2810
2591,7768
2592,16988
2593,2572
2594,11662
2595,1784
2596,302
2597,9044
2598,14847
2599,6208
2600,12699
2601,322
2602,580
2603,141
2604,13860
2605,121
2606,11034
2607,2737
2608,3474
2609,14708
2610,4886
2611,620
2612,11749
2613,4549
2614,11099
2615,3928
2616,14131
2617,14293
2618,9737
2619,892
2620,9904
2621,14005
2622,5030
2623,13026
2624,6204
2625,13756
2626,6972
2627,15599
2628,2239
2629,7237
2630,14814
2631,11317
2632,9246
2633,3793
2634,4738
2635,3320
2636,3627
2637,8601
2638,11536
2639,5553
2640,521
2641,5036
2642,1008
2643,1862
2644,17481
2645,11359
2646,5468
2647,5578
2648,16856
2649,1482
2650,10496
2651,6576
2652,6032
2653,8504
2654,8591
2655,3599
2656,9004
2657,11230
2658,5701
2659,8658
2660,10417
2661,14859
2662,4240
2663,4374
2664,9008
2665,8724
2666,15707
2667,12468
2668,14675
2669,353
2670,13138
2671,3429
2672,10790
2673,14998
2674,14163
2675,15543
2676,6130
2677,4249
2678,14109
2679,602
2680,14667
2681,16394
2682,10436
2683,11465
2684,1438
2685,2605
2686,6669
2687,4709
2688,9390
2689,7326
2690,12147
2691,14203
2692,9353
2693,13958
2694,2323
2695,15177
2696,12249
2697,62
2698,6453
2699,4498
2700,8797
2701,1511
2702,17082
2703,1211
2704,2723
2705,5657
2706,11462
2707,6334
2708,12995
2709,13842
2710,13528
2711,2646
2712,14890
2713,16062
2714,15165
2715,13757
2716,8313
2717,9273
2718,5401
2719,8129
2720,13585
2721,5116
2722,473
2723,2535
2724,6071
2725,3721
2726,16113
2727,7844
2728,8798
2729,12734
2730,2747
2731,17272
2732,6565
2733,13859
2734,10939
2735,7948
2736,2150
2737,922
2738,11050
2739,2754
2740,2005
2741,14513
2742,10048
2743,16763
2744,9087
2745,10373
2746,14117
2747,2147
2748,2934
2749,7415
2750,16191
2751,6112
2752,13063
2753,11004
2754,4487
2755,7931
2756,15001
2757,442
2758,15987
2759,9733
2760,12838
2761,1076
2762,2170
2763,5766
2764,14812
2765,13024
2766,15834
2767,4491
2768,16187
2769,10971
2770,11354
2771,10312
2772,17251
2773,12790
2774,13367
2775,14257
2776,4923
2777,7733
2778,2923
2779,6930
2780,12072
2781,10353
2782,12571
2783,15430
2784,12222
2785,3289
2786,6048
2787,12183
2788,3495
2789,10322
2790,9090
2791,10589
2792,12419
2793,2884
2794,16068
2795,16241
2796,1977
2797,11822
2798,1278
2799,11305
2800,5421
2801,17245
2802,13907
2803,6704
2804,17446
2805,5876
2806,12330
2807,6459
2808,102
2809,7963
2810,5516
2811,10726
2812,12953
2813,12907
2814,9324
2815,15257
2816,13486
2817,13566
2818,1532
2819,17344
2820,17411
2821,6348
2822,15565
2823,15655
2824,6386
2825,9781
2826,5
2827,15974
2828,1787
2829,8444
2830,12370
2831,6135
2832,8155
2833,2782
2834,8524
2835,15033
2836,13950
2837,4246
2838,781
2839,16695
2840,15667
2841,16450
2842,2845
2843,14957
2844,3053
2845,15518
2846,9528
2847,9946
2848,8223
2849,9363
2850,17253
2851,3494
2852,14594
2853,9437
2854,4869
2855,1669
2856,3703
2857,10332
2858,13290
2859,17241
2860,8775
2861,190
2862,1655
2863,374
2864,5074
2865,10427
2866,13472
2867,16136
2868,13204
2869,10358
2870,15096
2871,8972
2872,16792
2873,10147
2874,4822
2875,16196
2876,9740
2877,15040
2878,12279
2879,1967
2880,3353
2881,13920
2882,2484
2883,11405
2884,11440
2885,11000
2886,13628
2887,12997
2888,5344
2889,15156
2890,4443
2891,2906
2892,15588
2893,15423
2894,10693
2895,15860
2896,5047
2897,12067
2898,14510
2899,5359
2900,11288
2901,3815
2902,2145
2903,16183
2904,14350
2905,11989
2906,10179
2907,15248
2908,6236
2909,12924
2910,9519
2911,16516
2912,852
2913,13918
2914,13048
2915,14140
2916,5844
2917,3519
2918,11232
2919,13318
2920,15106
2921,16019
2922,7643
2923,16236
2924,2861
2925,15559
2926,643
2927,2726
2928,2381
2929,17151
2930,470
2931,991
2932,2895
2933,9035
2934,11279
2935,3349
2936,793
2937,9306
2938,2566
2939,12232
2940,11893
2941,12405
2942,12402
2943,14804
2944,13693
2945,940
2946,4637
2947,8484
2948,12492
2949,179
2950,3686
2951,9391
2952,4686
2953,8072
2954,17080
2955,7111
2956,14248
2957,16974
2958,14476
2959,10699
2960,10204
2961,8187
2962,17466
2963,16507
2964,1341
2965,7441
2966,1793
2967,16621
2968,1388
2969,11209
2970,13577
2971,14700
2972,7531
2973,1762
2974,17480
2975,737
2976,3787
2977,9505
2978,3524
2979,17029
2980,10479
2981,326
2982,14084
2983,10044
2984,15449
2985,989
2986,16570
2987,2098
2988,252
2989,14840
2990,5956
2991,2550
2992,10403
2993,8690
2994,2456
2995,3869
2996,7818
2997,6915
2998,6394
2999,15207
3000,14156
3001,4035
3002,6969
3003,5411
3004,11067
3005,9411
3006,6364
3007,11901
3008,6671
3009,12652
3010,7742
3011,779
3012,9657
3013,13091
3014,4813
3015,8522
3016,17094
3017,5060
3018,10856
3019,4819
3020,3469
3021,1248
3022,6265
3023,15150
3024,10914
3025,5828
3026,4224
3027,7227
3028,4508
3029,4650
3030,12268
3031,15645
3032,9194
3033,14751
3034,215
3035,7404
3036,7757
3037,8879
3038,7494
3039,6734
3040,10820
3041,4737
3042,17018
3043,10226
3044,14668
3045,7682
3046,12207
3047,2332
3048,1922
3049,291
3050,8468
3051,15375
3052,8016
3053,10041
3054,15955
3055,9947
3056,9517
3057,16765
3058,15226
3059,10080
3060,1619
3061,3617
3062,16711
3063,14622
3064,4567
3065,5899
3066,6408
3067,15028
3068,10966
3069,14908
3070,15230
3071,6604
3072,11777
3073,3871
3074,13260
3075,8795
3076,16683
3077,2949
3078,1108
3079,8505
3080,7254
3081,13620
3082,3744
3083,6410
3084,6610
3085,2111
3086,10785
3087,4378
3088,7413
3089,8108
3090,5611
3091,8998
3092,2135
3093,4302
3094,12344
3095,9037
3096,11827
3097,8551
3098,16895
3099,941
3100,6330
3101,16749
3102,16682
3103,7637
3104,11133
3105,10027
3106,2420
3107,7852
3108,9428
3109,16935
3110,10225
3111,1530
3112,4181
3113,15875
3114,3385
3115,6372
3116,12338
3117,1364
3118,968
3119,5597
3120,6973
3121,12506
3122,2796
3123,5372
3124,8557
3125,11174
3126,1020
3127,1507
3128,1994
3129,9186
3130,15952
3131,9472
3132,2929
3133,12455
3134,9995
3135,8889
3136,10672
3137,1668
3138,12163
3139,9140
3140,14617
3141,13434
3142,528
3143,4113
3144,17507
3145,6331
3146,13252
3147,3835
3148,9574
3149,14199
3150,4824
3151,8233
3152,8049
3153,17
3154,17101
3155,11623
3156,9614
3157,4901
3158,2702
3159,8873
3160,7112
3161,4560
3162,11799
3163,3912
3164,3933
3165,15871
3166,4862
3167,8969
3168,17407
3169,16476
3170,17019
3171,1402
3172,10154
3173,14019
3174,16364
3175,512
3176,16365
3177,5405
3178,12202
3179,5547
3180,4280
3181,2153
3182,5661
3183,2013
3184,12757
3185,8481
3186,8920
3187,10410
3188,11584
3189,6664
3190,3758
3191,3579
3192,12026
3193,12547
3194,12345
3195,9111
3196,10816
3197,7046
3198,8772
3199,4740
3200,581
3201,8001
3202,15140
3203,9439
3204,7212
3205,16274
3206,11178
3207,5388
3208,16487
3209,7255
3210,9336
3211,12936
3212,2671
3213,8473
3214,1725
3215,5471
3216,2969
3217,13556
3218,10308
3219,3438
3220,551
3221,4163
3222,9079
3223,14502
3224,11081
3225,5217
3226,5541
3227,1547
3228,9308
3229,15849
3230,2741
3231,1208
3232,1049
3233,3352
3234,3497
3235,1430
3236,13953
3237,10561
3238,16486
3239,7509
3240,4215
3241,3246
3242,8666
3243,14680
3244,8818
3245,7138
3246,13357
3247,7090
3248,1833
3249,14899
3250,907
3251,539
3252,6119
3253,11756
3254,11149
3255,13081
3256,9741
3257,6711
3258,6869
3259,15723
3260,10931
3261,3716
3262,11411
3263,14660
3264,11208
3265,14415
3266,11146
3267,4777
3268,3865
3269,6490
3270,14848
3271,4613
3272,169
3273,7745
3274,10132
3275,2859
3276,13022
3277,13709
3278,5769
3279,14677
3280,1698
3281,3876
3282,953
3283,9556
3284,16584
3285,472
3286,8156
3287,12508
3288,14918
3289,11568
3290,211
3291,8661
3292,13759
3293,13479
3294,6108
3295,2838
3296,15303
3297,2517
3298,5901
3299,14336
3300,15511
3301,4710
3302,9462
3303,7332
3304,1871
3305,15804
3306,15345
3307,7772
3308,16579
3309,13050
3310,15184
3311,7951
3312,2530
3313,14366
3314,7770
3315,7859
3316,1687
3317,9187
3318,9269
3319,598
3320,5488
3321,4309
3322,4978
3323,11585
3324,16399
3325,12011
3326,1469
3327,11076
3328,2533
3329,1886
3330,6632
3331,12887
3332,15793
3333,7229
3334,11436
3335,4156
3336,4807
3337,3566
3338,15083
3339,16978
3340,10103
3341,4997
3342,6970
3343,8660
3344,5784
3345,8891
3346,8240
3347,16949
3348,14730
3349,11916
3350,15929
3351,16826
3352,16817
3353,16800
3354,13929
3355,5883
3356,4285
3357,12682
3358,8814
3359,6643
3360,3416
3361,9987
3362,10704
3363,8631
3364,2326
3365,4716
3366,9240
3367,13422
3368,10033
3369,6076
3370,16864
3371,3155
3372,8515
3373,6152
3374,7703
3375,11979
3376,1385
3377,2645
3378,3156
3379,3804
3380,17276
3381,10909
3382,16076
3383,8475
3384,16466
3385,6451
3386,10584
3387,15648
3388,10120
3389,5951
3390,13635
3391,1319
3392,2273
3393,15148
3394,15658
3395,10191
3396,4286
3397,13449
3398,7517
3399,999
3400,13195
3401,7266
3402,8531
3403,2616
3404,8249
3405,1695
3406,12586
3407,16734
3408,5912
3409,3661
3410,4415
3411,8239
3412,17450
3413,2586
3414,321
3415,11793
3416,10056
3417,4916
3418,14686
3419,1830
3420,7013
3421,10893
3422,4082
3423,4776
3424,11306
3425,10249
3426,9520
3427,11216
3428,9381
3429,3182
3430,10853
3431,6794
3432,7133
3433,6051
3434,9950
3435,10024
3436,17132
3437,1805
3438,5546
3439,3875
3440,14300
3441,14444
3442,8020
3443,10553
3444,9213
3445,17490
3446,15414
3447,9827
3448,12019
3449,12752
3450,4671
3451,423
3452,3099
3453,11446
3454,17439
3455,15680
3456,1898
3457,14954
3458,2467
3459,10703
3460,12146
3461,13667
3462,11237
3463,11940
3464,4625
3465,9599
3466,3078
3467,5492
3468,932
3469,915
3470,7669
3471,17146
3472,7537
3473,16420
3474,16441
3475,14417
3476,8699
3477,12032
3478,17318
3479,16485
3480,11529
3481,11492
3482,13803
3483,15431
3484,774
3485,9857
3486,9824
3487,10034
3488,16232
3489,10627
3490,8211
3491,12763
3492,8304
3493,3824
3494,4040
3495,1706
3496,2282
3497,16123
3498,16247
3499,11054
3500,4248
3501,13833
3502,2288
3503,8135
3504,15944
3505,4922
3506,228
3507,8355
3508,7855
3509,7370
3510,15521
3511,7828
3512,9961
3513,15284
3514,7007
3515,1673
3516,1268
3517,10051
3518,912
3519,10363
3520,756
3521,10018
3522,719
3523,7446
3524,4347
3525,13280
3526,6855
3527,10540
3528,15404
3529,6104
3530,11739
3531,2727
3532,16710
3533,794
3534,1403
3535,3909
3536,1964
3537,8892
3538,11215
3539,221
3540,16977
3541,3761
3542,16197
3543,11973
3544,5428
3545,148
3546,3764
3547,11837
3548,16470
3549,4369
3550,3050
3551,16902
3552,8637
3553,4237
3554,11717
3555,9607
3556,11645
3557,13935
3558,3405
3559,3905
3560,11605
3561,4962
3562,15032
3563,10890
3564,7114
3565,15043
3566,16983
3567,872
3568,11041
3569,9788
3570,12530
3571,16664
3572,818
3573,16312
3574,7615
3575,10283
3576,1023
3577,9212
3578,5406
3579,12178
3580,2126
3581,10188
3582,1496
3583,5490
3584,11859
3585,14766
3586,17207
3587,767
3588,2083
3589,14937
3590,7450
3591,9635
3592,13236
3593,16096
3594,16460
3595,2371
3596,15286
3597,821
3598,10412
3599,17371
3600,15268
3601,6595
3602,8137
3603,14866
3604,504
3605,12753
3606,14004
3607,7550
3608,250
3609,10698
3610,6441
3611,3392
3612,10818
3613,8726
3614,8539
3615,16289
3616,1509
3617,4708
3618,13482
3619,8361
3620,7306
3621,1247
3622,15460
3623,3565
3624,13365
3625,5890
3626,11372
3627,10183
3628,9360
3629,13728
3630,12315
3631,923
3632,17063
3633,12623
3634,4490
3635,9210
3636,5688
3637,7221
3638,12366
3639,9887
3640,13743
3641,5650
3642,9792
3643,2805
3644,3179
3645,17397
3646,3988
3647,4631
3648,12179
3649,12913
3650,8089
3651,3898
3652,3611
3653,13049
3654,6698
3655,1880
3656,6027
3657,12158
3658,9989
3659,8171
3660,17382
3661,2502
3662,5360
3663,5358
3664,5069
3665,689
3666,7967
3667,2700
3668,4705
3669,2106
3670,2930
3671,1320
3672,2507
3673,4297
3674,14095
3675,3297
3676,4116
3677,13720
3678,5020
3679,15610
3680,9867
3681,15158
3682,7318
3683,337
3684,15190
3685,385
3686,13093
3687,9550
3688,9024
3689,9522
3690,10661
3691,17075
3692,4756
3693,9753
3694,11905
3695,12817
3696,5186
3697,965
3698,17306
3699,11627
3700,14699
3701,6546
3702,15769
3703,465
3704,3008
3705,6908
3706,14381
3707,486
3708,9977
3709,15757
3710,13947
3711,10476
3712,5733
3713,1145
3714,13109
3715,3776
3716,3520
3717,5760
3718,8080
3719,1477
3720,12368
3721,15649
3722,14035
3723,8606
3724,12132
3725,9092
3726,12812
3727,854
3728,17437
3729,17268
3730,6507
3731,9852
3732,3144
3733,2742
3734,469
3735,14299
3736,5942
3737,3131
3738,12584
3739,493
3740,14590
3741,3108
3742,11803
3743,9878
3744,16081
3745,9
3746,1567
3747,1591
3748,10088
3749,9585
3750,6513
3751,3577
3752,9515
3753,6867
3754,16673
3755,6482
3756,6615
3757,5349
3758,11270
3759,16982
3760,3706
3761,13980
3762,6322
3763,12174
3764,5328
3765,3191
3766,16904
3767,10750
3768,10531
3769,2812
3770,10258
3771,256
3772,234
3773,15692
3774,10968
3775,16283
3776,14482
3777,2338
3778,16110
3779,10539
3780,15990
3781,7705
3782,12897
3783,1686
3784,5096
3785,12495
3786,5068
3787,12054
3788,2839
3789,13215
3790,3569
3791,5580
3792,6833
3793,10467
3794,10859
3795,12521
3796,1888
3797,903
3798,3339
3799,10026
3800,15773
3801,17469
3802,15585
3803,9876
3804,13831
3805,11988
3806,4262
3807,11287
3808,17015
3809,12384
3810,2435
3811,16249
3812,1454
3813,6820
3814,16226
3815,8346
3816,13894
3817,13274
3818,1513
3819,12066
3820,15020
3821,2334
3822,2293
3823,4133
3824,3699
3825,12795
3826,16041
3827,2455
3828,5973
3829,4968
3830,4602
3831,9467
3832,15231
3833,13271
3834,4731
3835,2460
3836,16345
3837,13766
3838,9582
3839,10518
3840,11183
3841,11636
3842,14269
3843,4462
3844,13791
3845,14477
3846,10574
3847,12546
3848,266
3849,4818
3850,9262
3851,9683
3852,651
3853,4204
3854,11923
3855,14822
3856,13092
3857,8930
3858,4187
3859,15331
3860,10570
3861,16636
3862,13531
3863,14360
3864,11980
3865,548
3866,13425
3867,14201
3868,14955
3869,10141
3870,13291
3871,3101
3872,7895
3873,1940
3874,4159
3875,17488
3876,13670
3877,4387
3878,7064
3879,12606
3880,12138
3881,15926
3882,2777
3883,10022
3884,4692
3885,1593
3886,10144
3887,14354
3888,7481
3889,1909
3890,5622
3891,17102
3892,11543
3893,6692
3894,13518
3895,10148
3896,11458
3897,13545
3898,6515
3899,14630
3900,13228
3901,11191
3902,15031
3903,2948
3904,6987
3905,354
3906,13871
3907,13603
3908,14743
3909,7231
3910,2222
3911,5935
3912,16625
3913,10628
3914,10566
3915,16200
3916,13343
3917,9820
3918,13844
3919,13008
3920,7425
3921,14694
3922,16893
3923,5567
3924,4604
3925,14601
3926,15293
3927,16588
3928,13687
3929,11712
3930,948
3931,6728
3932,7453
3933,13676
3934,7150
3935,6403
3936,12636
3937,9746
3938,364
3939,13016
3940,3118
3941,4915
3942,16901
3943,7063
3944,2438
3945,9872
3946,6018
3947,1548
3948,12227
3949,3718
3950,12173
3951,2601
3952,14697
3953,5558
3954,2480
3955,5347
3956,4303
3957,16578
3958,13758
3959,6742
3960,14685
3961,7763
3962,10901
3963,5407
3964,12680
3965,4371
3966,6701
3967,6376
3968,5291
3969,4904
3970,13212
3971,17267
3972,7202
3973,15246
3974,15326
3975,7764
3976,4419
3977,9182
3978,14254
3979,4012
3980,8635
3981,13499
3982,5765
3983,3980
3984,10005
3985,5399
3986,5280
3987,15095
3988,10687
3989,5877
3990,3054
3991,531
3992,11724
3993,5696
3994,13174
3995,12665
3996,618
3997,753
3998,10231
3999,1434
4000,6238
4001,4111
4002,10877
4003,16797
4004,6402
4005,13473
4006,3751
4007,4619
4008,16297
4009,9456
4010,13415
4011,6897
4012,12552
4013,16152
4014,9197
4015,3589
4016,6621
4017,13089
4018,6366
4019,13106
4020,13794
4021,7394
4022,4276
4023,2207
4024,701
4025,10875
4026,9971
4027,7153
4028,7717
4029,2567
4030,2819
4031,6155
4032,203
4033,2997
4034,1465
4035,7819
4036,17141
4037,1781
4038,3866
4039,15893
4040,7982
4041,4651
4042,3528
4043,1524
4044,15025
4045,3457
4046,1692
4047,9894
4048,7058
4049,7505
4050,1169
4051,2736
4052,15891
4053,8011
4054,14073
4055,600
4056,6605
4057,17398
4058,7749
4059,12938
4060,8005
4061,12267
4062,7672
4063,4506
4064,8596
4065,2308
4066,8198
4067,16628
4068,7697
4069,2560
4070,11620
4071,1220
4072,6737
4073,2720
4074,308
4075,16306
4076,788
4077,10127
4078,361
4079,14123
4080,7396
4081,1148
4082,15758
4083,48
4084,5370
4085,14922
4086,6412
4087,16770
4088,2065
4089,6936
4090,7323
4091,16400
4092,12317
4093,15733
4094,976
4095,16182
4096,1375
4097,12284
4098,5637
4099,10576
4100,13905
4101,6902
4102,11581
4103,3403
4104,7352
4105,6771
4106,5231
4107,16515
4108,956
4109,2131
4110,4577
4111,11220
4112,824
4113,3814
4114,9927
4115,1970
4116,14578
4117,10728
4118,16212
4119,14722
4120,16610
4121,7163
4122,7934
4123,8496
4124,10948
4125,5043
4126,10333
4127,8232
4128,15135
4129,2617
4130,15686
4131,967
4132,11285
4133,6300
4134,2314
4135,16791
4136,3231
4137,16058
4138,12587
4139,2624
4140,16547
4141,6889
4142,699
4143,15602
4144,4136
4145,15099
4146,16108
4147,5256
4148,1546
4149,421
4150,3393
4151,14649
4152,15842
4153,2693
4154,2053
4155,11696
4156,14460
4157,4706
4158,237
4159,6684
4160,6187
4161,15923
4162,2830
4163,9866
4164,13102
4165,3174
4166,11163
4167,7740
4168,2911
4169,5139
4170,13245
4171,6798
4172,5639
4173,10439
4174,8264
4175,6100
4176,2070
4177,17099
4178,247
4179,3018
4180,8073
4181,8388
4182,5343
4183,14935
4184,4934
4185,3877
4186,7760
4187,4607
4188,3303
4189,1481
4190,16862
4191,1086
4192,2032
4193,14841
4194,7807
4195,2905
4196,16830
4197,9007
4198,17221
4199,10526
4200,7316
4201,11319
4202,10391
4203,3635
4204,16552
4205,14266
4206,4055
4207,15726
4208,15118
4209,16016
4210,2117
4211,2921
4212,10950
4213,16956
4214,8570
4215,14809
4216,6053
4217,10235
4218,12982
4219,3840
4220,187
4221,7187
4222,13173
4223,8367
4224,10662
4225,6613
4226,8160
4227,1642
4228,4572
4229,13368
4230,4089
4231,7348
4232,4417
4233,6230
4234,17511
4235,16613
4236,8560
4237,4033
4238,14596
4239,13707
4240,16064
4241,17307
4242,9864
4243,17365
4244,7664
4245,1539
4246,1842
4247,6558
4248,6418
4249,17259
4250,11597
4251,1091
4252,12255
4253,5255
4254,17035
4255,7346
4256,1221
4257,3409
4258,3376
4259,7344
4260,11565
4261,13133
4262,9089
4263,5198
4264,1210
4265,15425
4266,5810
4267,13308
4268,81
4269,2506
4270,9379
4271,3539
4272,297
4273,5544
4274,9832
4275,13007
4276,12352
4277,15270
4278,3242
4279,12214
4280,5874
4281,10996
4282,10944
4283,14202
4284,4313
4285,12943
4286,17177
4287,313
4288,15606
4289,3235
4290,1204
4291,4192
4292,16651
4293,5819
4294,13474
4295,4825
4296,15068
4297,7334
4298,2749
4299,14401
4300,12815
4301,52
4302,7535
4303,10276
4304,4118
4305,11315
4306,5582
4307,14481
4308,416
4309,4576
4310,8099
4311,5263
4312,11397
4313,16872
4314,13607
4315,10711
4316,10031
4317,15579
4318,2062
4319,14157
4320,9494
4321,15880
4322,4380
4323,7181
4324,3694
4325,10425
4326,1494
4327,14628
4328,8404
4329,111
4330,760
4331,5303
4332,10522
4333,6781
4334,7592
4335,15399
4336,16857
4337,1070
4338,6640
4339,994
4340,6752
4341,6786
4342,14290
4343,5012
4344,11006
4345,2093
4346,6801
4347,8709
4348,2592
4349,7568
4350,9124
4351,16325
4352,5508
4353,13122
4354,1682
4355,8348
4356,1124
4357,2543
4358,15885
4359,13287
4360,4147
4361,1296
4362,17483
4363,13782
4364,2564
4365,1874
4366,11949
4367,8866
4368,7077
4369,8517
4370,4502
4371,9153
4372,8678
4373,12564
4374,12299
4375,15216
4376,6390
4377,5153
4378,8938
4379,5318
4380,14243
4381,2121
4382,10729
4383,15343
4384,11103
4385,14550
4386,14997
4387,15647
4388,8861
4389,6906
4390,4888
4391,15996
4392,2322
4393,298
4394,1607
4395,4746
4396,8730
4397,11134
4398,7656
4399,10666
4400,12767
4401,11386
4402,4048
4403,2127
4404,12809
4405,17266
4406,13510
4407,11681
4408,9196
4409,5081
4410,3521
4411,16843
4412,9811
4413,9356
4414,3939
4415,15584
4416,10899
4417,5003
4418,7261
4419,3372
4420,15455
4421,11434
4422,13500
4423,6307
4424,6067
4425,593
4426,7477
4427,9988
4428,2206
4429,17444
4430,2834
4431,9164
4432,3864
4433,1255
4434,7078
4435,14698
4436,16472
4437,4029
4438,5209
4439,10077
4440,16920
4441,17053
4442,11580
4443,12928
4444,16443
4445,1512
4446,5980
4447,5884
4448,1088
4449,17108
4450,6799
4451,3527
4452,1986
4453,9697
4454,13874
4455,10812
4456,7958
4457,9593
4458,17457
4459,16867
4460,1664
4461,5170
4462,6243
4463,11184
4464,2604
4465,7274
4466,8281
4467,271
4468,9272
4469,2652
4470,16078
4471,12126
4472,5710
4473,6886
4474,15697
4475,5785
4476,5430
4477,9249
4478,12716
4479,11928
4480,7685
4481,8982
4482,10390
4483,6557
4484,13951
4485,13680
4486,15469
4487,11657
4488,3022
4489,7115
4490,15144
4491,2482
4492,7385
4493,12182
4494,6689
4495,12002
4496,1417
4497,7499
4498,3232
4499,7106
4500,3218
4501,11049
4502,9721
4503,13943
4504,1753
4505,14917
4506,15710
4507,3931
4508,12884
4509,7839
4510,8654
4511,2361
4512,7026
4513,9320
4514,13033
4515,4293
4516,13802
4517,3720
4518,7882
4519,3503
4520,7193
4521,14767
4522,2305
4523,1865
4524,11983
4525,9274
4526,10310
4527,703
4528,12387
4529,6442
4530,1595
4531,9860
4532,10464
4533,2852
4534,10036
4535,13750
4536,8416
4537,17329
4538,1007
4539,5642
4540,3593
4541,3789
4542,6333
4543,808
4544,12071
4545,16975
4546,5063
4547,969
4548,5144
4549,1167
4550,16973
4551,13906
4552,12861
4553,15061
4554,16186
4555,178
4556,1259
4557,4773
4558,6861
4559,14322
4560,4197
4561,6688
4562,12675
4563,6680
4564,15864
4565,11047
4566,12380
4567,10376
4568,10552
4569,1446
4570,10262
4571,2658
4572,14015
4573,16803
4574,11998
4575,5156
4576,16633
4577,12935
4578,17458
4579,7900
4580,13503
4581,13644
4582,14090
4583,9936
4584,10086
4585,5321
4586,10650
4587,6620
4588,6377
4589,14356
4590,13606
4591,13807
4592,11812
4593,17337
4594,14634
4595,1748
4596,455
4597,7271
4598,3291
4599,13868
4600,1092
4601,16265
4602,11429
4603,2570
4604,3536
4605,16222
4606,14098
4607,1980
4608,3809
4609,8086
4610,1369
4611,12852
4612,7503
4613,15300
4614,11423
4615,2883
4616,17043
4617,6312
4618,6720
4619,380
4620,17384
4621,6037
4622,5564
4623,5442
4624,16330
4625,13000
4626,2287
4627,8506
4628,12363
4629,3688
4630,8225
4631,6310
4632,2594
4633,15341
4634,15422
4635,12717
4636,4885
4637,9387
4638,11127
4639,15332
4640,12131
4641,17443
4642,7648
4643,1260
4644,17083
4645,10878
4646,14650
4647,15779
4648,10936
4649,12560
4650,3648
4651,7158
4652,347
4653,5228
4654,5239
4655,9809
4656,43
4657,13496
4658,1111
4659,5867
4660,6379
4661,11759
4662,11750
4663,13785
4664,8503
4665,17072
4666,2177
4667,10452
4668,16131
4669,15554
4670,5677
4671,5723
4672,4281
4673,4592
4674,11075
4675,9189
4676,10242
4677,15818
4678,10007
4679,5509
4680,3920
4681,3803
4682,3812
4683,15149
4684,13685
4685,14626
4686,3123
4687,13504
4688,6254
4689,14210
4690,15048
4691,5990
4692,5662
4693,2245
4694,11454
4695,11651
4696,7400
4697,6982
4698,90
4699,10382
4700,17432
4701,8111
4702,17134
4703,2800
4704,10284
4705,7634
4706,10872
4707,683
4708,4128
4709,5275
4710,14824
4711,4267
4712,2569
4713,14111
4714,9348
4715,9001
4716,16595
4717,6729
4718,8163
4719,10864
4720,16778
4721,12813
4722,3373
4723,5790
4724,9534
4725,13442
4726,13793
4727,10232
4728,10475
4729,4741
4730,14585
4731,12080
4732,8932
4733,5283
4734,8034
4735,11930
4736,14332
4737,8746
4738,10992
4739,11668
4740,9386
4741,1282
4742,858
4743,6808
4744,312
4745,11056
4746,13263
4747,12001
4748,6297
4749,887
4750,14831
4751,2253
4752,15905
4753,15514
4754,3987
4755,1899
4756,9245
4757,11925
4758,9088
4759,1747
4760,2203
4761,11649
4762,13059
4763,12108
4764,2769
4765,1391
4766,4666
4767,14861
4768,16168
4769,5481
4770,8837
4771,610
4772,3051
4773,12844
4774,15391
4775,2064
4776,13866
4777,15415
4778,12318
4779,10298
4780,897
4781,6675
4782,585
4783,7861
4784,10167
4785,9865
4786,1129
4787,13896
4788,3284
4789,5444
4790,17220
4791,4675
4792,16001
4793,9846
4794,927
4795,4416
4796,14179
4797,7301
4798,13987
4799,2803
4800,7836
4801,12983
4802,6122
4803,10290
4804,1611
4805,11892
4806,14475
4807,10054
4808,1584
4809,16917
4810,14359
4811,6250
4812,12960
4813,2352
4814,9715
4815,8310
4816,13812
4817,14644
4818,16349
4819,2144
4820,9813
4821,8946
4822,14940
4823,2544
4824,15316
4825,9279
4826,13649
4827,15254
4828,7119
4829,13524
4830,3005
4831,11481
4832,9128
4833,16505
4834,13795
4835,3161
4836,11520
4837,13919
4838,11896
4839,9489
4840,1770
4841,5302
4842,8447
4843,225
4844,13797
4845,15407
4846,1946
4847,4093
4848,3344
4849,12333
4850,4080
4851,10340
4852,12916
4853,11991
4854,15976
4855,10590
4856,4102
4857,6892
4858,833
4859,12988
4860,13324
4861,16285
4862,6682
4863,5512
4864,1283
4865,14948
4866,14183
4867,1766
4868,15389
4869,11937
4870,5774
