,ÉfÅ[É^
2593,874
2594,2239
2595,1559
2596,1408
2597,170
2598,2836
2599,516
2600,769
2601,2910
2602,3861
2603,694
2604,82
2605,3307
2606,1204
2607,2352
2608,1290
2609,1574
2610,2241
2611,2127
2612,3343
2613,845
2614,1054
2615,3162
2616,3672
2617,2747
2618,3854
2619,3360
2620,1193
2621,339
2622,898
2623,2850
2624,422
2625,183
2626,2658
2627,3014
2628,2698
2629,2795
2630,2043
2631,4185
2632,664
2633,3741
2634,3211
2635,914
2636,4198
2637,1233
2638,3406
2639,1119
2640,266
2641,2648
2642,370
2643,1555
2644,789
2645,852
2646,671
2647,103
2648,2124
2649,2883
2650,4009
2651,1743
2652,3276
2653,52
2654,2284
2655,1101
2656,1687
2657,731
2658,404
2659,927
2660,4242
2661,1420
2662,3563
2663,2980
2664,3303
2665,1754
2666,4138
2667,2557
2668,1252
2669,2789
2670,1834
2671,1774
2672,1461
2673,40
2674,388
2675,279
2676,3212
2677,1575
2678,3734
2679,210
2680,2203
2681,364
2682,3041
2683,621
2684,1888
2685,3551
2686,3849
2687,185
2688,2771
2689,2108
2690,3306
2691,2614
2692,3794
2693,1615
2694,2975
2695,190
2696,1737
2697,3619
2698,334
2699,1776
2700,709
2701,2553
2702,761
2703,270
2704,1035
2705,1087
2706,762
2707,1852
2708,396
2709,2759
2710,3391
2711,3582
2712,1044
2713,3727
2714,844
2715,1579
2716,2293
2717,1306
2718,990
2719,1135
2720,3537
2721,588
2722,3453
2723,3016
2724,4374
2725,3136
2726,2592
2727,3376
2728,2406
2729,2476
2730,168
2731,1550
2732,3128
2733,583
2734,4362
2735,1222
2736,3678
2737,1253
2738,4013
2739,425
2740,376
2741,2289
2742,3591
2743,81
2744,3967
2745,3109
2746,1454
2747,1974
2748,1116
2749,1566
2750,1194
2751,482
2752,3768
2753,3715
2754,3977
2755,1987
2756,2246
2757,1466
2758,2738
2759,2772
2760,386
2761,1908
2762,819
2763,2534
2764,1138
2765,881
2766,4245
2767,2333
2768,2208
2769,4357
2770,1381
2771,4227
2772,4356
2773,4031
2774,974
2775,137
2776,2948
2777,2254
2778,3402
2779,2119
2780,2934
2781,380
2782,1868
2783,682
2784,147
2785,3422
2786,2786
2787,1069
2788,2137
2789,3944
2790,1009
2791,971
2792,1274
2793,543
2794,150
2795,4309
2796,1541
2797,2667
2798,3913
2799,3195
2800,1358
2801,3282
2802,250
2803,2945
2804,1507
2805,2509
2806,347
2807,3682
2808,1199
2809,859
2810,3089
2811,63
2812,2644
2813,1435
2814,402
2815,545
2816,431
2817,3795
2818,1148
2819,2936
2820,2186
2821,515
2822,1876
2823,3489
2824,2636
2825,3342
2826,1188
2827,1745
2828,238
2829,3838
2830,99
2831,3541
2832,45
2833,359
2834,978
2835,775
2836,864
2837,1056
2838,2904
2839,297
2840,2398
2841,3572
2842,567
2843,1168
2844,2103
2845,3857
2846,4321
2847,1625
2848,2303
2849,2444
2850,3182
2851,4050
2852,349
2853,184
2854,1308
2855,2533
2856,2247
2857,3846
2858,18
2859,3567
2860,230
2861,4344
2862,1707
2863,649
2864,3781
2865,98
2866,1403
2867,1958
2868,2527
2869,433
2870,3097
2871,2629
2872,2819
2873,1664
2874,3675
2875,2679
2876,2101
2877,2118
2878,527
2879,162
2880,3419
2881,1519
2882,1861
2883,1382
2884,1112
2885,1016
2886,2769
2887,2133
2888,2976
2889,3472
2890,2338
2891,708
2892,3467
2893,363
2894,1991
2895,2172
2896,2027
2897,2774
2898,1594
2899,1809
2900,1502
2901,660
2902,1468
2903,3859
2904,4301
2905,2810
2906,1632
2907,2120
2908,3415
2909,3068
2910,2197
2911,139
2912,3613
2913,284
2914,2223
2915,568
2916,2396
2917,3101
2918,1923
2919,4167
2920,2367
2921,4152
2922,1010
2923,723
2924,3371
2925,3890
2926,2249
2927,1592
2928,744
2929,4035
2930,4388
2931,720
2932,524
2933,2498
2934,1647
2935,2049
2936,2640
2937,501
2938,1674
2939,39
2940,3587
2941,3754
2942,2761
2943,3045
2944,264
2945,2804
2946,3396
2947,541
2948,1170
2949,3927
2950,3598
2951,2539
2952,483
2953,960
2954,4102
2955,1606
2956,1825
2957,59
2958,2591
2959,4222
2960,3012
2961,1912
2962,3738
2963,884
2964,1467
2965,1768
2966,1494
2967,2140
2968,658
2969,904
2970,2448
2971,2600
2972,354
2973,1264
2974,2205
2975,1860
2976,4115
2977,698
2978,3689
2979,1417
2980,2943
2981,581
2982,3892
2983,2677
2984,3646
2985,3154
2986,915
2987,4360
2988,395
2989,2996
2990,1128
2991,240
2992,3753
2993,1699
2994,3417
2995,3173
2996,2992
2997,1291
2998,3786
2999,1948
3000,3365
3001,2321
3002,2938
3003,3711
3004,2944
3005,952
3006,798
3007,1693
3008,195
3009,1853
3010,3770
3011,1795
3012,2678
3013,521
3014,3471
3015,1998
3016,1598
3017,2025
3018,3988
3019,771
3020,2990
3021,2378
3022,1452
3023,1175
3024,2323
3025,315
3026,500
3027,2713
3028,1708
3029,1977
3030,2349
3031,3745
3032,2662
3033,1681
3034,1235
3035,1396
3036,2950
3037,968
3038,977
3039,2686
3040,2004
3041,3534
3042,4092
3043,181
3044,2469
3045,3253
3046,3550
3047,2287
3048,2995
3049,2887
3050,2709
3051,3005
3052,2935
3053,3691
3054,2931
3055,3296
3056,1542
3057,1385
3058,2537
3059,2908
3060,2536
3061,1242
3062,1268
3063,1827
3064,1349
3065,2690
3066,2413
3067,1503
3068,2494
3069,2805
3070,4017
3071,1660
3072,3198
3073,2849
